rain_24h,rain_72h,slope,elevation,soil_factor,landslide
74.90802376947249,372.3835149478364,0.41490841622195374,2585.75626472161,0.8,1
190.14286128198324,344.0375075946229,0.4787485275000172,3165.787189774459,0.4,0
146.398788362281,258.088028155008,0.7836379145617443,1750.1778196728071,0.9,1
119.73169683940732,430.2212146253699,0.3720035088479138,1759.5659314452225,0.6,0
31.203728088487303,90.21353198778125,0.7957197478497371,2613.636720556615,0.6,0
31.19890406724053,49.168894639329636,0.17050754478135322,3392.757306716742,0.6,0
11.616722433639893,384.28288512994,0.7214387497669046,2329.9955167415083,0.1,0
173.23522915498702,197.61741748518673,0.7780381064437891,2153.8842005093898,0.1,0
120.22300234864176,381.13598439317724,0.245454122269871,2713.3786463957717,0.6,0
141.6145155592091,401.8905923379367,0.4442772258977604,3360.8972010900625,0.8,1
4.116898859160489,28.10591712858215,0.2323998197309245,3173.8556656892474,0.8,0
193.98197043239887,397.5591433437273,0.6652833031953742,3490.9672214664397,0.1,0
166.48852816008434,201.74357491624,0.5282782144493254,1545.1371664047542,0.6,0
42.46782213565523,229.6946200519045,0.6082586773666568,1725.7162894255243,0.8,0
36.364993441420125,281.9666299919446,0.25718957356496897,2718.935526733244,0.1,0
36.68090197068676,416.87217302853907,0.26939668964193564,3141.1528786676995,0.6,0
60.84844859190754,8.602242493393813,0.1331978604079251,2070.488684613533,0.4,0
104.95128632644757,214.57956074301768,0.35765402815658376,1978.4221760684375,0.6,0
86.38900372842315,309.4749190937523,0.54779572906694,3073.9515987624018,0.6,1
58.245828039608384,325.2181309642028,0.7863479311978631,1612.7637077064633,0.9,1
122.3705789444759,311.63959419169856,0.6335419579669446,2238.7652951651703,0.9,1
27.898772130408368,60.495808233654834,0.4483170587198012,2511.6184451846593,0.4,0
58.42892970704363,134.72801476725655,0.8624960915153103,2620.697348700647,0.4,0
73.27236865873834,161.42198643765605,0.6753961604606655,2957.2303135855536,0.6,0
91.21399684340719,361.9967434557772,0.8441321622900401,2209.6914468613163,0.8,1
157.03519227860272,125.44194258654886,0.5220703786177325,2725.3686893492145,0.4,0
39.93475643167195,94.81723374024142,0.3071234198345117,2670.7508455819125,0.6,0
102.84688768272233,430.8516085671433,0.1422613490917776,2595.2322013074945,0.1,0
118.4829137724085,3.9884783010610048,0.6808678811870804,2780.9665862844245,0.9,0
9.290082543999546,449.0193850568902,0.1970423984044273,2018.8983421361527,0.8,0
121.50897038028768,304.56958448582805,0.34222010261757374,1669.2975071692579,0.6,0
34.10482473745831,372.8111847521027,0.5259767263071179,1738.5433440794868,0.1,0
13.010318597055903,132.57872835578692,0.5515332702237982,1949.164765307802,0.9,0
189.77710745066665,6.44187495017699,0.5804665575897089,2500.3958710455704,0.1,0
193.12640661491187,332.04128335268854,0.2330042642797605,3180.88550109204,0.6,0
161.67946962329222,375.3650686503041,0.40378992385731904,2902.5866841767684,0.4,0
60.92275383467414,333.2142593790836,0.5937553816935733,3078.0812084040945,0.9,1
19.534422801276776,64.28262928537737,0.8758550917070278,2201.951247852183,0.1,0
136.84660530243139,339.0425650156361,0.6821049101597509,2309.3074832971006,0.4,0
88.03049874792026,346.01525194843845,0.8380830056751662,2287.363771981226,0.8,1
24.407646968955767,296.3432320515247,0.7097696466513417,1883.7463688090031,0.6,1
99.03538202225404,344.7521697580138,0.5733735751139204,1622.433316287144,0.6,1
6.877704223043679,380.6646478549795,0.25361869530907566,2681.8321856544535,0.9,0
181.8640804157564,276.1218514068563,0.6333485215140104,3478.4333668411723,0.1,0
51.75599632000338,39.87212128635558,0.5987036527679257,1833.6594099005256,0.8,0
132.5044568707964,219.4325143502449,0.5819753363658132,1593.3696397985475,0.9,0
62.34221521788219,34.94220060222228,0.4918286943905926,3059.063363647866,0.9,0
104.01360423556216,183.39436396459388,0.5229252831914205,2005.1720133694485,0.1,0
109.34205586865593,183.19792010653242,0.36755402169448326,3159.2876107058564,0.8,0
36.97089110510541,29.70442986310871,0.5154501541138425,2907.8733340690305,0.1,0
193.91692555291172,156.9692402862657,0.2580447245427826,3391.347074101609,0.6,0
155.02656467222292,49.94914445609167,0.7441395178883015,2317.854471513344,0.4,0
187.8997883128378,363.70584450415,0.24862156375896627,2823.939678901268,0.6,0
178.96547008552977,426.45961168401186,0.16797303191157315,2429.7095616265415,0.6,0
119.57999576221702,32.54241386607237,0.4489968210857259,2761.177394617087,0.9,0
184.37484700462338,429.80184328126563,0.6266459516048495,2399.1978120154745,0.6,1
17.6985004103839,235.15946970153533,0.4501734599468331,1877.2644928481495,0.8,0
39.19657248382904,134.80455507924324,0.3214033055610469,2515.7948320067617,0.6,0
9.045457782107613,34.58793387427358,0.5465369471123526,2557.1684028748846,0.8,0
65.06606615265287,225.28092063168802,0.37760186832975995,3121.2076965203223,0.1,0
77.7354579378964,357.5319950208369,0.8462941521013064,2971.0414115871627,0.9,1
54.269806354779185,318.18891477001415,0.8381161116828577,2827.583247882888,0.8,1
165.74750183038586,22.601705158788192,0.5018974559776764,1726.774191105145,0.6,0
71.35066533871786,32.80582591555658,0.36230719521460686,2941.23258132743,0.9,0
56.18690193747615,181.2929771846867,0.6897059311653113,2500.6103127090296,0.9,0
108.5392166316497,132.88072232157447,0.1293703547864533,3288.1990722123182,0.8,0
28.184844994952527,104.57294537522152,0.479815204834921,3339.7418682610855,0.8,0
160.43939615080794,126.45202450892111,0.3690587154162669,1610.3131812035708,0.4,0
14.910128735954164,361.5672344835981,0.8364287080820437,3141.2831207089575,0.4,0
197.37738732010345,418.15262413433425,0.10960242181814604,1575.3947808453413,0.9,0
154.44895385933148,182.2962125374049,0.5422519005746793,2234.3392513900453,0.4,0
39.74313630683448,407.7499509596237,0.6925308648533008,2584.5999512421586,0.6,1
1.1044234247204798,144.67306556154688,0.48801439001923297,1796.201597254255,0.1,0
163.09228569096683,214.3966438547062,0.16832242413017734,2992.6276251381537,0.9,0
141.37146876952343,101.71304901719988,0.8779691120223218,1516.709408344277,0.1,0
145.80143360819747,288.2142189791298,0.5144083451008784,1837.1980968680737,0.4,0
154.25406933718915,440.541501828664,0.5913489954552091,2661.5936597069513,0.8,1
14.808930346818073,271.5718932195204,0.2892878261660059,2928.7751240745847,0.9,0
71.69314570885452,161.01633785109698,0.486798468085443,3333.2862053878325,0.4,0
23.173811905025943,291.51785069573776,0.4433195935666575,2910.993303869248,0.6,1
172.6206851751187,55.314305309424405,0.159916673601587,2843.5585405097318,0.9,0
124.65962536551159,399.8965861194294,0.1849282828379738,2288.6822927013286,0.9,0
66.17960497052984,226.38777785092637,0.7699780156950197,1502.5688510536029,0.8,0
12.711670057204728,202.20738391783894,0.2918559617652722,1740.318517471244,0.9,0
62.19646434313244,263.63915480408366,0.25596661719890446,2569.1090895120783,0.8,0
65.03666440534941,281.1527382552311,0.5039291610001114,2850.2597716888395,0.4,0
145.92123566761282,32.29911280193086,0.7149977050900104,2334.896567792925,0.6,0
127.51149427104262,307.1777495505311,0.14955721486319035,2961.3580230567804,0.6,0
177.44254851526532,108.86925614198832,0.5614463357106046,2543.7245906643575,0.9,0
94.44298503238986,321.2786846279654,0.1953683542724587,1648.3523911886243,0.9,0
23.918849187660342,370.1406574728885,0.12916884066049478,1884.0325019358977,0.4,0
142.648957444599,361.7813283986341,0.14219516172977392,3179.996446487886,0.8,0
152.15700972337947,248.62543533355012,0.7673312865667531,2949.825493248879,0.6,0
112.25543951389925,234.07645153983802,0.19437798690244926,3289.52397402499,0.8,0
154.1934359909122,64.29418260273528,0.13612109152983357,1735.1144982418732,0.4,0
98.75911927287815,348.905767681411,0.4503199097143299,3480.445069230148,0.6,1
104.54656587639882,122.13422120102146,0.7751947775536199,1918.8134278998673,0.6,0
85.50820367170992,223.51294026807594,0.30992670119144156,1523.559752573284,0.1,0
5.083825348819038,127.92334181738252,0.4373700940207331,3494.8458781071085,0.4,0
21.57828539866089,60.222763349861914,0.131938026051001,2062.147770890226,0.4,0
6.28583713734685,283.30096360128147,0.4592628113079007,2836.0389050251197,0.1,0
127.28208225275608,24.449415670306724,0.562090464509707,1853.3646283526105,0.8,0
62.871196215265336,336.89035535679,0.5567256430017159,2660.4570643982834,0.1,0
101.71413823294056,142.9140578675025,0.3659413537394921,3308.0699729091184,0.4,0
181.5132947852186,0.06061185201839403,0.3524265445305085,2140.362334856877,0.8,0
49.858445829774986,230.0081126567534,0.18529889514927833,2840.5079520887184,0.6,0
82.07658460712595,21.083358837421407,0.3934386565170147,1875.807177596833,0.1,0
151.11022770860973,124.27630101940476,0.17959573509837173,2749.5907974374504,0.8,0
45.75963309832449,318.1394193550723,0.7132767557696413,2172.9007036350204,0.8,1
15.395981965758597,28.21032972983964,0.8730194381985487,1922.4165171759032,0.8,0
57.9502905827536,377.702321560201,0.8760595653333655,2126.36410140727,0.1,0
32.24425745080089,1.7189651963623986,0.7920568795003151,1857.6821370155988,0.6,0
185.93953046851462,111.07074114085601,0.5806337194716953,3303.832215675766,0.8,0
161.6240759128834,333.40682526843216,0.6606925577951039,2294.373772634258,0.1,0
126.68075130208469,142.32156737818806,0.3281646421443313,1990.5586099487346,0.4,0
174.29211803754353,45.851574629706086,0.6046163361380965,2396.815682031866,0.1,0
160.7344153798229,162.10526346019253,0.464519639551902,2141.0723336129913,0.1,0
37.31401177720717,121.67697887303649,0.48561387182154603,2988.8385076266522,0.1,0
178.51179969799554,379.2203559722497,0.7062212483001263,3442.439823770989,0.8,1
107.86844838313014,141.0065629133144,0.3255346844778013,2376.0673133952937,0.1,0
161.4880310328125,355.01961229920323,0.354431689355616,3222.066799944481,0.4,0
179.21825998469865,401.3424651648306,0.8397134329029093,2631.7261471192387,0.8,1
63.60069499437277,195.2178388094383,0.1449794358807778,1814.471330188467,0.4,0
22.010384905535354,409.4744147344764,0.48850743873067237,2881.245484162683,0.9,1
45.58703250838833,169.79312428343678,0.8302406403262894,2526.8689942516403,0.1,0
85.42155772525126,433.8352874205487,0.5882904062545257,2801.213046504207,0.8,1
163.60295318449863,40.180286036507816,0.5371256593697057,3279.37482514333,0.8,0
172.1461166512687,309.15866992645925,0.2997953433834842,2380.8691413120923,0.1,0
1.3904261062381407,222.2163182056179,0.37462039125155866,3302.3552464347113,0.6,0
102.14946051551314,174.44196245504116,0.7816387326437544,3001.3380285633098,0.6,0
83.4822006297558,284.7203454368704,0.5473745054147665,2477.20985175597,0.4,0
44.42156209414605,316.73569123544905,0.5117937550054239,2706.4442713159274,0.1,0
23.97307346673656,1.9634713426390893,0.17966377083202315,2151.1622650380227,0.1,0
67.5230342807256,75.12888993623942,0.1128225251640985,3467.1945994775483,0.9,0
188.58194078250384,320.87072278544343,0.8709481509496393,2834.7023261007917,0.6,1
64.64058640415105,299.8734361101929,0.40158893382947336,1587.6937049932599,0.6,1
103.75812434867322,434.72137730790473,0.5825704496796035,2153.2438114960178,0.1,0
140.60379177903556,342.46700561285235,0.16377205854982801,2746.628867518115,0.4,0
72.7259204758588,427.8477184791021,0.6464914285784372,1612.6665555984796,0.1,0
194.35641654419214,316.14322569066314,0.8460533669647687,1547.7683826382856,0.4,0
192.48945898842226,134.12349388774942,0.5605322023979358,2400.048479055605,0.6,0
50.356459165072835,47.414215012885414,0.20089225790032847,2165.38035938534,0.9,0
99.44970117847708,351.820738505221,0.5653772219787814,2376.597216066332,0.8,1
60.17566196335393,289.8671496641622,0.7130777704837219,2025.3866197600105,0.6,1
56.968098875493524,21.683705576983304,0.42513322925921493,1829.435493885962,0.4,0
7.377389470906559,162.02270965544025,0.8038701983531743,2878.286713960675,0.1,0
121.91286679597937,430.55991696792876,0.6189463626858915,2529.1422325356007,0.6,1
100.5358046457723,225.18051556959054,0.819399134631362,1900.3084224987338,0.9,0
10.29575024999787,194.7281112088671,0.5988042489978698,2139.178852519997,0.4,0
55.729292847322284,205.96482232168228,0.2050303776038594,2683.6158153266515,0.1,0
181.65317719333075,93.99722580232367,0.3477533688841513,1644.4586965449557,0.8,0
47.91237813339448,165.91822688915784,0.26143595860196556,1794.9060185323592,0.4,0
28.97897441824462,166.41596519422947,0.8270611981734899,1646.4912082147803,0.1,0
97.8905520555126,23.55975908436258,0.7083200538299862,3124.634665428238,0.8,0
197.13009082212014,345.40543283306323,0.6411186951280048,3004.8184664240184,0.1,0
48.41105430230008,187.42699435674555,0.34077305570529737,3006.6258637585142,0.8,0
134.4271094811757,369.9809490673905,0.24723581764017083,2932.6506869520563,0.8,0
152.32392306574351,382.6566005039529,0.7051608703911295,2838.7708473397383,0.8,1
47.527508798479936,95.39732461439613,0.47932635670326373,2453.98383075635,0.1,0
145.6432697223719,295.80906697655786,0.2806316417205033,2784.55632701423,0.8,0
73.55662654385064,212.52681187334176,0.5932975825322201,1576.7231095759494,0.4,0
126.4611661187159,396.07053206466827,0.1322670817107616,2742.928845313569,0.9,0
126.70594215217893,97.08330562940435,0.3609362033026028,3055.7554110737547,0.9,0
107.1549368149517,305.0159401395199,0.47484559567290774,2500.7167207687803,0.8,1
18.05795401088166,273.4884550137252,0.21836666728752469,2215.026656854474,0.9,0
167.0604991178476,132.88566490732475,0.8877235820726717,2054.8534696019583,0.9,0
64.15601299434717,61.47040664302767,0.2672778916716914,2785.604100324165,0.8,0
37.30370207997085,293.23789221477443,0.20428250403461246,2885.6023972598177,0.8,0
8.155028310952783,332.3688561595488,0.2628278991095171,3241.935199725085,0.4,0
118.17858863764836,142.0323046935075,0.7152489065277794,2184.6681649219813,0.6,0
135.51287236845647,290.1746718100412,0.44040452741747427,3039.544614771171,0.1,0
3.3175657855712304,177.80890842517647,0.5523327518020305,2622.711648378676,0.8,0
102.4186116598562,320.94309747717796,0.1168073255890886,3265.6729813561583,0.8,0
45.29915503958759,89.6468737023239,0.12754504685865165,2555.6242165912417,0.9,0
129.03455808188997,400.5967511862785,0.456660439861613,2535.2596567959345,0.4,0
34.87328580099829,129.33431840951087,0.7533241945612988,2655.754162881818,0.9,0
138.18754762049318,165.5036944902688,0.8081911029660522,2998.6307102848687,0.8,0
77.34706926010747,26.141378436157403,0.16936525407651218,3429.380957656922,0.8,0
187.3459977473469,50.18049554457438,0.5306904816808182,1647.1267084315314,0.9,0
27.50418882919865,232.13785622054766,0.8305837490234164,1606.8692047820343,0.8,0
68.2132702100517,120.41670452758717,0.4103782035183091,3375.100674814677,0.6,0
22.694704248117816,375.9661015839875,0.7636526651426949,2559.751251036412,0.1,0
184.93872365571255,6.612024894729229,0.20695652351954896,2729.8060291338725,0.1,0
175.4678706761962,170.59232190237128,0.848315591734239,2464.8472031894576,0.1,0
51.58832554303112,151.8054960460917,0.7011386540250422,1687.314905214949,0.6,0
131.99680920683582,8.697433912920467,0.8530675142295213,3036.178756837333,0.8,0
163.44444004024317,55.9657795502296,0.6412937868420052,2994.4492901771737,0.9,0
111.04016231989246,186.13920371338588,0.3907231455995416,2123.406642985624,0.4,0
105.93011567120129,221.789063001351,0.8505449380197779,2112.478490456801,0.8,0
48.37045818009034,181.9303862646911,0.32045342104734276,3175.682761811037,0.6,0
18.620553561179843,238.9219552854422,0.36573801764938607,1644.7145154826533,0.6,0
179.44315159066534,267.8092537075567,0.6606467344013922,3262.2102967131314,0.1,0
180.0836114326661,4.465719507526034,0.7122530396203091,2013.3233797918288,0.8,0
126.62029145465358,208.84282175407674,0.843522787079323,2685.969495510988,0.1,0
67.80595820974014,433.5746583994147,0.2638419272449676,3371.9883580035557,0.4,0
69.84191492253218,233.56452605829693,0.7383984281753792,2856.2450030732925,0.1,0
145.19113577404786,304.8940203565289,0.6908368427175707,2328.859624934073,0.4,0
179.42205199051543,140.33873606259743,0.1510356450028783,2879.0684178108304,0.6,0
177.41728485302346,348.29612016874313,0.4097785129681656,2187.9592726327405,0.1,0
155.97510917152476,347.8146668442518,0.3262123656480789,2054.516832698372,0.1,0
128.40632923085755,234.58322144436252,0.3435923394832243,3493.366555869359,0.9,0
16.827992999009766,439.2062204756461,0.8863575036437606,3001.5804623595754,0.6,1
32.325742818922755,56.49759664319402,0.6142219307839423,2789.4399547636353,0.9,0
179.71083770541586,7.626449200311447,0.6741409262347997,2210.5792864386376,0.4,0
121.28581193191799,346.5711952906932,0.8812941098520074,1598.3216583100964,0.4,0
1.8394103233259296,363.21999181419716,0.401761425966111,1562.1137520703112,0.6,1
20.294308573206422,54.09325310425931,0.7414721347622447,2608.3625108975975,0.4,0
132.70035382161117,119.51227483137274,0.4476247706435963,3024.065442078102,0.6,0
1.0123167692437374,7.898563514983009,0.7956269374519839,2574.7583808877102,0.4,0
32.16161028349973,131.9888748512541,0.24452603304904255,3181.570143878229,0.8,0
109.74675787331722,347.91384326340216,0.8581489416514237,1566.8530661864434,0.1,0
138.37903953853865,233.08223747066052,0.27501736672870375,2233.5041528518805,0.8,0
130.3922519005201,156.64301692572963,0.3609764055847452,1974.140782348356,0.6,0
44.85386189211196,167.28268270784864,0.7049537872854245,2394.545936314244,0.6,0
142.4358442695072,0.6091315719606694,0.41500411325232534,1644.7527863882449,0.8,0
47.449817499360016,134.91023740435617,0.5865691014131573,3408.263283142145,0.1,0
65.07993963185355,290.9064337370687,0.4556588008555428,1946.5108021387218,0.1,0
149.29828102360483,438.3874997173607,0.6938959496718254,3344.61555096717,0.9,1
129.92657980944293,381.1773721427548,0.2826650018948887,2351.7863100733634,0.4,0
169.8446820988356,10.617734090488106,0.14676638978950163,3471.0482665104364,0.9,0
131.52257846006867,404.3522721036777,0.339943517978453,2608.1167669204215,0.1,0
113.66172066709433,352.4392859843817,0.4794469318947442,3361.665728351615,0.8,1
18.734953565618497,351.1692556069412,0.23441604175414288,1510.6979773884457,0.4,0
73.5431606118867,206.09809155160715,0.383837831725111,2996.4776123618003,0.8,0
53.04047353634509,179.10238182952628,0.41998641463485487,3306.1013062050306,0.9,0
48.79792867581671,136.31207797493667,0.14591347495061885,1779.4411339579083,0.6,0
194.6021109504891,29.5626865294646,0.5666457985473636,1692.2517034643029,0.8,0
78.61954493335207,102.7059135721646,0.80747474237703,2349.145214371911,0.9,0
178.40931103542266,110.97163574011108,0.22139433036244194,3367.35781226587,0.9,0
126.22772519945258,217.83468136959073,0.5782464107212112,2584.7731203808776,0.9,0
158.9622607083297,336.3499829685123,0.631791363928677,2554.9129274434645,0.6,1
100.52741862103842,213.21442277907596,0.4354677443354307,1782.2522365986438,0.6,0
115.38077692527182,26.03000225122227,0.660878069891416,1501.5790221864377,0.6,0
98.50353876377278,431.00541044469173,0.42858523479280963,3120.2801814909226,0.4,0
39.0485975596089,424.2259435923505,0.5037098303819479,1675.1491259724764,0.6,1
144.49042305230105,353.33529441678377,0.10588243564354159,2767.6996374706478,0.6,0
56.15447248817116,446.0975557038993,0.6533760913077511,3329.232909030383,0.6,1
4.863193286290768,245.0170497601183,0.6290741431557796,1917.303826316862,0.8,0
129.09445918143356,433.2457576139427,0.13072070186107565,2830.5456724738215,0.6,0
35.42213588140979,34.02226827753785,0.3946000859161065,1657.397153415019,0.4,0
188.09171687058287,164.55633671761709,0.883225472633334,2707.510287675226,0.9,0
190.78571540051746,101.42157060304463,0.43658925005489346,1827.8634419064056,0.8,0
182.9728780440897,88.12488786042151,0.5015563241054734,2971.907121030356,0.1,0
74.03174005108887,63.36132700170424,0.8279441265277748,2102.462589587816,0.6,0
3.0913233057734857,280.0861387046985,0.6738095006926051,2426.7820176092923,0.9,1
185.66371251754506,351.5948350862873,0.5656561048993789,2698.8610840552433,0.9,1
85.63682966346286,260.2342797391623,0.7382437450728581,1842.546821332479,0.8,1
193.3309638087339,66.13321931469436,0.7914930131647786,2983.275637235242,0.1,0
192.72399541785057,365.00569647006193,0.46551045738981356,2105.280681273629,0.4,0
170.601891093472,286.17961822367783,0.4800866919454684,2824.743719825507,0.9,1
58.889778413917135,174.674567757148,0.4088407485214687,1816.5661013987474,0.9,0
77.01954572038505,303.3586329912283,0.8733649120147685,2876.2353184127005,0.9,1
170.22733430337138,116.95724065927477,0.6577330034322804,1756.3761456209236,0.9,0
63.384401031255535,155.33649382239471,0.16657845296645785,2350.712992539967,0.8,0
33.8985493372185,412.8686294093956,0.7903676986504148,1994.4121474777537,0.1,0
111.36025249167002,130.72702755213916,0.4844479526690145,2996.750498856365,0.9,0
187.2309548321562,211.49472067107146,0.15500312513798997,2024.070009013749,0.4,0
139.2059593349946,400.5635118282066,0.5397738041306489,3263.4346127907925,0.4,0
114.012234017873,318.47460762038736,0.4337314231805617,3283.640422813226,0.6,1
19.435298754153706,27.99145177411624,0.8021995238901,1892.8826304455717,0.9,0
123.00144533983395,66.28636992553665,0.26319568288750994,2727.6918900154487,0.9,0
198.01077002085265,3.5287158473625677,0.7611716875937463,1675.4352834399288,0.9,0
28.016803047304805,283.9148056031235,0.5461509529483622,2283.074199203258,0.9,1
103.66593047274735,201.45304143468826,0.14368824257077525,2926.6434590025447,0.9,0
175.47461438559108,60.42368290602399,0.8774762410603877,2818.8464936998325,0.4,0
148.15372355084088,431.0703544755467,0.51009219528256,2749.401338813216,0.1,0
139.4031481990536,238.34687577552896,0.332701483385266,2065.081727324887,0.1,0
140.49681679742184,108.85198235080013,0.4755254735914065,2256.049898868804,0.6,0
71.89823024395103,225.2716070196184,0.7862862268139912,1705.8922894005723,0.4,0
58.71836885289867,305.8291497307985,0.3439224995080508,2938.0456408672017,0.9,0
